Data from Relative__22__14-44-09-922.txt Node

Date: Thu Jun 26 14:44:09 BST 2025
User: Jamie
Spectrometer: HDX00312
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Nonlinearity correction enabled: true
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
196.211	-12.49972
196.582	-249.99779
196.954	-499.99622
197.325	-1199.98032
197.696	44.2475
198.067	35.88082
198.438	34.66842
198.809	38.59936
199.18	32.27685
199.551	30.70454
199.922	32.99401
200.293	32.76655
200.663	32.24788
201.034	27.54854
201.404	29.41964
201.774	23.05872
202.144	33.62561
202.515	25.6175
202.885	34.22773
203.255	27.33884
203.625	33.45005
203.994	24.11476
204.364	30.41589
204.734	29.66005
205.103	35.19435
205.473	33.4382
205.842	25.74764
206.212	33.74771
206.581	32.71307
206.95	31.63332
207.319	26.63538
207.688	28.40323
208.057	28.40712
208.426	36.5654
208.795	37.92816
209.163	21.83058
209.532	26.50419
209.9	33.03647
210.269	32.84038
210.637	31.22306
211.005	29.54098
211.374	29.03185
211.742	27.35905
212.11	29.60667
212.478	29.29861
212.846	31.77381
213.213	34.41189
213.581	28.58043
213.949	29.07622
214.316	27.41368
214.684	31.25935
215.051	28.69987
215.418	24.54192
215.786	30.16474
216.153	35.19024
216.52	28.32133
216.887	26.25583
217.254	28.73031
217.62	21.33197
217.987	27.72109
218.354	25.91142
218.72	20.00838
219.087	20.09159
219.453	22.98895
219.819	22.85002
220.186	26.18405
220.552	21.19395
220.918	18.84023
221.284	20.49622
221.65	19.92544
222.016	19.02741
222.381	18.25462
222.747	14.05347
223.113	16.10961
223.478	15.05433
223.844	12.51413
224.209	17.17527
224.574	13.88587
224.939	12.95833
225.304	13.62622
225.669	12.14195
226.034	11.34955
226.399	12.05941
226.764	11.95663
227.129	9.94934
227.493	10.19375
227.858	9.98604
228.222	10.07338
228.587	9.64928
228.951	8.68177
229.315	7.8707
229.679	7.6451
230.043	9.6885
230.407	7.94414
230.771	8.626
231.135	8.12814
231.499	7.99114
231.862	7.08136
232.226	6.83001
232.589	7.25531
232.953	7.17831
233.316	6.59689
233.679	6.96907
234.042	6.62893
234.405	6.66556
234.768	6.61516
235.131	6.64036
235.494	6.67751
235.857	6.16462
236.22	5.97263
236.582	6.45933
236.945	6.2398
237.307	6.14266
237.669	6.09595
238.032	6.15821
238.394	5.67284
238.756	5.6679
239.118	5.9641
239.48	5.74402
239.842	5.5886
240.204	5.75598
240.565	6.06115
240.927	6.04607
241.288	5.35583
241.65	5.52918
242.011	5.63149
242.373	5.2435
242.734	4.97725
243.095	5.16238
243.456	5.1357
243.817	5.20733
244.178	4.95031
244.539	5.31817
244.899	4.7722
245.26	5.439
245.621	4.66286
245.981	5.05962
246.341	4.84671
246.702	4.69217
247.062	4.52502
247.422	4.69446
247.782	4.7894
248.142	4.57617
248.502	4.79905
248.862	4.85952
249.222	5.17699
249.582	4.5188
249.941	4.77995
250.301	4.51261
250.66	4.75035
251.02	4.60282
251.379	4.4692
251.738	4.73942
252.097	4.37377
252.456	4.59905
252.815	4.6759
253.174	4.43067
253.533	4.38036
253.892	4.51715
254.25	4.66076
254.609	4.24259
254.967	4.21161
255.326	4.47922
255.684	4.30292
256.042	4.33199
256.4	4.07012
256.759	4.2404
257.117	4.34898
257.474	4.11568
257.832	4.29665
258.19	4.26899
258.548	3.80807
258.905	3.98398
259.263	4.29161
259.62	4.2449
259.978	3.88207
260.335	3.89902
260.692	3.91629
261.049	4.42309
261.406	3.88026
261.763	3.79879
262.12	3.85629
262.477	3.90131
262.834	3.905
263.19	3.57027
263.547	3.92988
263.904	3.90952
264.26	4.00833
264.616	3.90112
264.973	4.36104
265.329	3.95044
265.685	4.45729
266.041	4.49523
266.397	4.59734
266.753	3.98837
267.108	4.24285
267.464	4.29806
267.82	4.36543
268.175	4.30222
268.531	4.1801
268.886	4.23332
269.241	3.83341
269.597	3.91026
269.952	4.58043
270.307	4.29814
270.662	4.04746
271.017	4.16796
271.371	4.50896
271.726	4.52212
272.081	4.38088
272.435	4.24277
272.79	4.38369
273.144	4.1557
273.499	4.01503
273.853	4.28503
274.207	4.50124
274.561	4.1247
274.915	4.19625
275.269	4.29015
275.623	4.07192
275.977	4.25141
276.331	4.11224
276.684	3.91718
277.038	4.20401
277.391	4.08142
277.745	4.16454
278.098	4.19841
278.451	3.8733
278.804	4.00941
279.157	4.08325
279.51	4.3374
279.863	4.09691
280.216	4.06422
280.569	3.89353
280.922	4.40845
281.274	3.73242
281.627	3.51524
281.979	4.29676
282.332	4.1237
282.684	3.85677
283.036	4.14522
283.388	3.85798
283.74	3.83425
284.092	4.11052
284.444	3.98617
284.796	3.70188
285.148	3.54063
285.499	4.14783
285.851	3.68619
286.202	4.03112
286.554	3.44259
286.905	3.66701
287.257	3.66327
287.608	3.76083
287.959	3.75792
288.31	3.50087
288.661	3.21794
289.012	3.53737
289.362	3.77537
289.713	3.38025
290.064	3.68997
290.414	3.29652
290.765	3.87398
291.115	3.69228
291.466	3.46315
291.816	3.46513
292.166	3.97035
292.516	3.58912
292.866	3.56183
293.216	3.44295
293.566	3.65949
293.916	3.83707
294.265	3.67483
294.615	3.59599
294.964	3.93428
295.314	3.94557
295.663	4.01119
296.013	4.03097
296.362	4.17093
296.711	4.29714
297.06	4.28377
297.409	4.72287
297.758	4.71694
298.107	4.64781
298.455	4.64018
298.804	4.55268
299.153	4.88104
299.501	5.18856
299.85	5.14343
300.198	5.20965
300.546	5.40771
300.894	5.52389
301.243	5.72429
301.591	5.63299
301.939	5.9293
302.287	5.64036
302.634	6.02852
302.982	6.07227
303.33	6.1942
303.677	6.07688
304.025	6.12838
304.372	6.39339
304.72	6.30764
305.067	6.45834
305.414	6.23413
305.761	6.28502
306.108	6.38782
306.455	6.34459
306.802	6.29562
307.149	6.68479
307.495	6.56901
307.842	6.72023
308.189	6.68921
308.535	6.76042
308.882	7.02392
309.228	6.75718
309.574	6.68781
309.92	6.66642
310.266	6.69941
310.612	6.88411
310.958	6.66071
311.304	6.74175
311.65	6.58109
311.996	6.27118
312.341	6.78669
312.687	6.81577
313.032	6.60304
313.378	7.16565
313.723	7.01254
314.068	6.90227
314.413	6.519
314.759	7.21632
315.104	7.09657
315.449	6.9447
315.793	7.14823
316.138	7.34738
316.483	7.10569
316.827	7.47253
317.172	7.26326
317.516	7.22502
317.861	7.72287
318.205	7.60712
318.549	7.63637
318.894	7.57971
319.238	7.47379
319.582	7.55119
319.926	7.65551
320.269	7.41509
320.613	7.57107
320.957	7.16569
321.3	7.57949
321.644	7.3531
321.987	7.37129
322.331	7.34522
322.674	7.3174
323.017	7.33736
323.36	7.49747
323.704	7.4835
324.047	7.1575
324.389	7.35815
324.732	7.71035
325.075	7.56054
325.418	7.42122
325.76	7.37654
326.103	7.42881
326.445	7.65626
326.788	7.3316
327.13	7.47714
327.472	7.08553
327.814	7.59
328.156	7.36259
328.498	7.20545
328.84	7.51978
329.182	7.02143
329.524	7.07552
329.866	6.97659
330.207	6.99463
330.549	7.05412
330.89	7.06982
331.231	7.26556
331.573	6.70128
331.914	6.54212
332.255	6.82885
332.596	6.88832
332.937	6.89878
333.278	6.79019
333.619	6.69622
333.96	6.42569
334.3	6.63138
334.641	6.27359
334.981	6.41253
335.322	6.41229
335.662	6.29691
336.003	6.12737
336.343	6.16605
336.683	5.82444
337.023	6.12167
337.363	6.02655
337.703	6.13819
338.043	5.9564
338.382	6.11486
338.722	5.61462
339.062	6.07117
339.401	5.95176
339.741	6.10983
340.08	5.99807
340.419	6.07288
340.759	6.00119
341.098	5.73141
341.437	6.18628
341.776	5.84012
342.115	6.00809
342.454	5.80347
342.792	5.86764
343.131	5.50628
343.47	5.6602
343.808	5.83211
344.147	6.04345
344.485	5.76726
344.823	5.92452
345.162	5.60959
345.5	6.05533
345.838	5.7852
346.176	5.75685
346.514	5.80962
346.851	5.67765
347.189	5.75875
347.527	5.23126
347.865	5.77902
348.202	5.55138
348.54	5.54649
348.877	5.39534
349.214	5.41662
349.551	5.9013
349.889	5.78148
350.226	5.26266
350.563	5.5083
350.9	5.0796
351.236	5.76004
351.573	5.28182
351.91	5.04252
352.247	5.15728
352.583	4.95548
352.92	5.16394
353.256	5.0204
353.592	5.03558
353.929	4.8281
354.265	5.05163
354.601	5.08588
354.937	4.77415
355.273	5.18799
355.609	4.77092
355.944	5.04957
356.28	5.07946
356.616	4.5713
356.951	4.75335
357.287	4.41307
357.622	4.75482
357.957	4.86085
358.293	4.76567
358.628	4.28023
358.963	4.53411
359.298	4.54758
359.633	4.63935
359.968	4.19664
360.303	4.76685
360.637	4.79566
360.972	5.0063
361.307	4.78125
361.641	4.52281
361.975	4.3931
362.31	4.21686
362.644	4.31167
362.978	4.12834
363.312	4.46259
363.646	4.49792
363.98	4.805
364.314	4.40633
364.648	4.42378
364.982	4.30752
365.315	4.3964
365.649	4.13091
365.983	4.19901
366.316	4.11433
366.649	3.92424
366.983	4.56705
367.316	3.91849
367.649	3.61068
367.982	4.24753
368.315	4.26211
368.648	4.19203
368.981	4.6073
369.313	4.01114
369.646	4.26993
369.979	4.24259
370.311	4.42002
370.644	4.25404
370.976	4.20671
371.308	4.07949
371.641	4.33813
371.973	4.12786
372.305	4.36012
372.637	4.1041
372.969	4.23763
373.301	3.94065
373.632	4.06569
373.964	3.99779
374.296	3.7626
374.627	3.69682
374.959	3.91256
375.29	3.78294
375.621	3.29743
375.953	3.7725
376.284	3.90681
376.615	3.48994
376.946	3.259
377.277	4.04967
377.608	3.49169
377.939	3.65325
378.269	3.73819
378.6	3.64405
378.931	3.26109
379.261	3.60057
379.591	3.43273
379.922	3.58767
380.252	3.4189
380.582	3.52642
380.912	3.41079
381.242	3.41744
381.572	3.71921
381.902	3.22714
382.232	3.57512
382.562	3.14242
382.891	3.28673
383.221	3.09021
383.551	3.67019
383.88	3.21669
384.209	3.49964
384.539	3.45426
384.868	3.33049
385.197	3.26386
385.526	3.69052
385.855	3.42811
386.184	3.34436
386.513	3.26407
386.842	3.39223
387.17	3.27829
387.499	3.11198
387.828	3.60623
388.156	3.36121
388.484	2.97396
388.813	3.36136
389.141	3.44946
389.469	2.94666
389.797	3.36822
390.125	3.32174
390.453	2.97793
390.781	3.10518
391.109	3.30371
391.437	3.29204
391.764	3.25928
392.092	3.31796
392.419	3.34927
392.747	3.27047
393.074	2.9773
393.401	2.84473
393.729	3.18871
394.056	3.31978
394.383	2.81272
394.71	2.81604
395.037	2.8174
395.363	2.95639
395.69	3.23584
396.017	3.22248
396.344	3.20704
396.67	2.75311
396.997	3.26943
397.323	2.87858
397.649	3.37151
397.975	2.99712
398.302	2.80711
398.628	2.83815
398.954	2.87513
399.28	2.99028
399.606	3.31034
399.931	2.97804
400.257	3.17124
400.583	2.85681
400.908	3.0444
401.234	2.68738
401.559	2.72093
401.884	2.85793
402.21	3.314
402.535	3.19263
402.86	3.29088
403.185	2.97861
403.51	3.18601
403.835	3.21287
404.16	3.11098
404.485	3.2012
404.809	3.12751
405.134	3.34016
405.458	3.31445
405.783	3.0908
406.107	2.93991
406.432	3.56617
406.756	3.16719
407.08	2.856
407.404	2.99885
407.728	3.37127
408.052	3.25291
408.376	3.54719
408.7	3.62604
409.023	3.39791
409.347	3.2496
409.671	3.1978
409.994	2.96543
410.317	2.66375
410.641	3.37163
410.964	3.58686
411.287	3.1804
411.61	3.19763
411.933	3.20105
412.256	3.533
412.579	2.98563
412.902	3.30324
413.225	3.42452
413.548	3.43328
413.87	3.48347
414.193	3.45997
414.515	3.14015
414.838	3.35486
415.16	3.22002
415.482	3.67056
415.804	3.44204
416.126	3.28249
416.448	3.04157
416.77	3.80084
417.092	3.27117
417.414	3.25903
417.736	3.20399
418.057	3.14137
418.379	3.34074
418.701	3.36973
419.022	3.34706
419.343	3.15331
419.665	3.2745
419.986	3.64416
420.307	3.21947
420.628	3.43642
420.949	3.66303
421.27	3.51681
421.591	3.68471
421.912	3.14152
422.232	3.53989
422.553	3.38413
422.873	3.18265
423.194	3.54063
423.514	3.41125
423.835	3.29899
424.155	3.88516
424.475	3.4377
424.795	3.77751
425.115	3.79944
425.435	3.7032
425.755	3.68903
426.075	3.7381
426.395	3.80857
426.714	4.05505
427.034	4.22582
427.354	3.64917
427.673	4.33462
427.992	4.06369
428.312	3.79004
428.631	3.77291
428.95	4.28076
429.269	3.78334
429.588	4.20952
429.907	4.32335
430.226	4.26447
430.545	4.30766
430.864	4.24911
431.182	4.69149
431.501	4.08429
431.819	4.63541
432.138	4.07742
432.456	4.70706
432.774	4.14207
433.093	4.54181
433.411	4.46745
433.729	4.46104
434.047	4.60294
434.365	4.39608
434.683	4.773
435	4.83257
435.318	4.29666
435.636	4.44286
435.953	4.4107
436.271	5.03588
436.588	4.93515
436.906	4.46238
437.223	4.43561
437.54	4.22288
437.857	4.83392
438.174	4.22716
438.491	4.77014
438.808	5.08328
439.125	4.43593
439.442	4.99733
439.758	4.77743
440.075	4.99268
440.392	5.0141
440.708	4.18142
441.024	4.38774
441.341	4.63614
441.657	5.74124
441.973	5.08194
442.289	5.14344
442.605	4.59809
442.921	4.59621
443.237	5.0715
443.553	4.69416
443.869	5.16991
444.184	4.78049
444.5	5.35046
444.816	4.34276
445.131	4.96896
445.446	4.90099
445.762	4.80733
446.077	5.36475
446.392	5.27244
446.707	5.31926
447.022	5.13776
447.337	4.9748
447.652	5.68646
447.967	4.99845
448.282	5.30869
448.596	5.1081
448.911	5.76401
449.225	5.11861
449.54	5.43755
449.854	5.77907
450.169	4.4636
450.483	5.36132
450.797	5.51819
451.111	5.34018
451.425	5.52676
451.739	5.41526
452.053	5.7109
452.367	5.87406
452.68	5.09351
452.994	5.53071
453.308	5.14351
453.621	5.50146
453.935	5.44112
454.248	5.18574
454.561	5.30757
454.874	5.99233
455.188	6.08324
455.501	5.53522
455.814	5.63756
456.127	6.10263
456.44	5.88461
456.752	5.44295
457.065	5.81137
457.378	5.09319
457.69	5.4664
458.003	5.6846
458.315	5.83031
458.628	5.53974
458.94	6.03321
459.252	5.64209
459.564	5.318
459.876	5.62056
460.188	5.39875
460.5	5.85039
460.812	6.36117
461.124	5.7854
461.436	6.10966
461.747	5.51828
462.059	5.02238
462.37	6.11398
462.682	5.42228
462.993	5.19221
463.304	5.97944
463.616	5.50136
463.927	6.06302
464.238	5.71813
464.549	6.02098
464.86	5.80372
465.171	5.13102
465.481	5.65851
465.792	5.53093
466.103	5.78866
466.413	6.4646
466.724	5.75907
467.034	5.39723
467.345	6.05763
467.655	5.82862
467.965	5.93116
468.275	5.56606
468.585	5.60727
468.895	5.94708
469.205	5.80306
469.515	6.31973
469.825	5.86635
470.135	6.06104
470.444	5.63041
470.754	6.09555
471.063	5.96364
471.373	6.34001
471.682	5.82372
471.991	5.9461
472.301	5.71447
472.61	5.9867
472.919	5.52912
473.228	6.08892
473.537	5.98739
473.846	6.02132
474.155	5.97501
474.463	6.23499
474.772	6.19279
475.08	6.5712
475.389	5.87561
475.697	5.97159
476.006	6.31859
476.314	6.28328
476.622	6.24698
476.93	6.27429
477.239	5.85744
477.547	6.33742
477.855	5.90422
478.162	6.04781
478.47	6.12519
478.778	6.32148
479.086	6.11479
479.393	5.82724
479.701	6.1382
480.008	5.87373
480.315	6.27429
480.623	5.7001
480.93	5.99973
481.237	5.85553
481.544	5.99793
481.851	6.42352
482.158	6.31722
482.465	6.43119
482.772	6.15965
483.079	6.29084
483.385	5.97995
483.692	6.31575
483.998	6.39741
484.305	5.85239
484.611	6.30138
484.918	6.3853
485.224	6.20954
485.53	6.14244
485.836	5.99531
486.142	6.31486
486.448	6.2658
486.754	6.501
487.06	6.53456
487.366	6.36428
487.671	6.33538
487.977	6.65105
488.282	6.46837
488.588	6.46928
488.893	6.40106
489.199	6.36354
489.504	6.3127
489.809	6.12901
490.114	6.16347
490.419	6.40081
490.724	6.07629
491.029	6.40555
491.334	6.35732
491.639	6.33453
491.943	6.50926
492.248	6.67233
492.553	6.47514
492.857	5.96733
493.162	6.90201
493.466	6.49415
493.77	6.67158
494.074	6.42351
494.378	6.32031
494.683	6.89042
494.987	6.46675
495.29	6.86362
495.594	6.50844
495.898	6.11238
496.202	6.46402
496.505	6.74195
496.809	6.22974
497.113	6.7358
497.416	7.04387
497.719	7.26509
498.023	6.51924
498.326	6.90313
498.629	6.88964
498.932	6.83199
499.235	6.76569
499.538	7.12
499.841	6.69055
500.144	7.22116
500.446	7.04964
500.749	7.23127
501.052	6.88346
501.354	6.86478
501.657	7.56078
501.959	6.77681
502.261	6.98435
502.564	7.42676
502.866	7.68054
503.168	7.22503
503.47	7.3759
503.772	7.62311
504.074	7.80353
504.376	8.0755
504.677	7.58851
504.979	7.54301
505.281	7.70627
505.582	8.19034
505.884	7.98103
506.185	8.23888
506.486	7.84647
506.788	7.80005
507.089	8.21124
507.39	8.09168
507.691	8.31522
507.992	8.69806
508.293	8.66433
508.594	8.48708
508.895	8.85518
509.195	8.71804
509.496	8.92321
509.797	8.94955
510.097	8.69128
510.398	9.35575
510.698	9.00103
510.998	9.51237
511.298	9.11245
511.599	9.4725
511.899	9.40698
512.199	9.52427
512.499	9.75999
512.799	10.13599
513.098	9.80656
513.398	9.84373
513.698	9.97512
513.997	10.06545
514.297	10.2045
514.596	9.87695
514.896	10.54278
515.195	11.00994
515.494	10.11618
515.794	10.63051
516.093	10.82988
516.392	10.93728
516.691	10.95019
516.99	11.1813
517.288	11.46026
517.587	11.49424
517.886	11.49509
518.185	11.70124
518.483	12.26491
518.782	12.22379
519.08	12.23131
519.378	12.25288
519.677	12.46749
519.975	12.50082
520.273	12.6369
520.571	12.88687
520.869	12.8939
521.167	12.97904
521.465	12.7281
521.763	13.22061
522.061	13.27004
522.358	13.75673
522.656	13.69971
522.953	13.72816
523.251	13.75495
523.548	13.71879
523.846	13.9497
524.143	13.82306
524.44	14.26398
524.737	14.71519
525.034	14.67893
525.331	14.60131
525.628	14.64182
525.925	14.7297
526.222	14.81585
526.518	14.87599
526.815	15.18359
527.112	15.35811
527.408	15.20276
527.705	15.46652
528.001	15.59654
528.297	15.33093
528.593	15.57509
528.89	15.60143
529.186	15.57281
529.482	15.95605
529.778	15.71378
530.074	15.92229
530.369	16.0253
530.665	16.26473
530.961	15.97
531.256	16.04672
